set	Correct	Subject	SessionTime	Block	Response.ACC	Response.RESP	Response.RT	Stimulus	group	p_universally	p_french	p_dutch	r
t01	la belette	28	12:43:39	22	0	la belet	23123	de wezel	2	L	L	L	no
t01	la belette	24	11:12:07	22	1	la belette	7562	de wezel	2	L	L	L	no
t01	la belette	30	10:46:01	22	0		12589	de wezel	2	L	L	L	no
t01	la belette	36	13:25:02	22	0	le	3987	de wezel	2	L	L	L	no
t01	la belette	9	9:19:18	22	1	la belette	2786	de wezel	1	L	L	L	no
t01	la belette	18	9:14:27	22	1	la belette	4640	de wezel	2	L	L	L	no
t01	la belette	27	9:12:11	22	0	la bellouse	13703	de wezel	1	L	L	L	no
t01	la belette	14	11:56:44	22	1	la belette	4613	de wezel	2	L	L	L	no
t01	la belette	23	10:46:39	22	0	pas	4298	de wezel	1	L	L	L	no
t01	la belette	33	12:26:45	22	1	la belette	1327	de wezel	1	L	L	L	no
t01	la belette	10	16:44:14	22	0	le retart	2034	de wezel	2	L	L	L	no
t01	la belette	2	13:48:02	22	0	la semousse	30499	de wezel	2	L	L	L	no
t01	la belette	22	14:14:35	22	0	{?}	4989	de wezel	2	L	L	L	no
t01	la belette	15	14:49:18	22	0	le semille	3966	de wezel	1	L	L	L	no
t01	la belette	32	10:15:52	22	0	la bardette	9938	de wezel	2	L	L	L	no
t01	la belette	16	10:16:26	22	0	le	6075	de wezel	2	L	L	L	no
t01	la belette	34	14:47:38	22	0	le chenille	6426	de wezel	2	L	L	L	no
t01	la belette	13	11:13:58	22	0	la fenille	10492	de wezel	1	L	L	L	no
t01	la belette	42	14:23:45	22	1	la belette	12578	de wezel	1	L	L	L	no
t01	la belette	3	9:16:47	22	0	{?}	1957	de wezel	1	L	L	L	no
t01	la belette	7	13:22:54	22	0	la meneau	26263	de wezel	1	L	L	L	no
t01	la belette	29	10:16:37	22	0	la bedaine	9049	de wezel	1	L	L	L	no
t01	la belette	41	9:42:21	22	1	la belette	4331	de wezel	1	L	L	L	no
t01	la belette	25	9:23:33	22	0	la balette	2661	de wezel	1	L	L	L	no
t01	la belette	5	13:15:07	22	0	le be{.}{.}{.}	4360	de wezel	1	L	L	L	no
t01	la belette	8	12:41:56	22	0		2630	de wezel	2	L	L	L	no
t01	la belette	26	14:24:22	22	0	la wesse	20164	de wezel	2	L	L	L	no
t01	la belette	20	16:51:09	22	0	le lebevrette	14503	de wezel	2	L	L	L	no
t01	la belette	21	10:18:59	22	0	La repette	4587	de wezel	1	L	L	L	no
t01	la belette	35	12:12:35	22	1	la belette	3710	de wezel	1	L	L	L	no
t01	la belette	12	10:15:38	22	0	{.}	9333	de wezel	2	L	L	L	no
t01	la belette	6	11:47:48	22	0	le laleen	6984	de wezel	2	L	L	L	no
t01	la belette	11	9:23:20	22	0	la balette	10362	de wezel	1	L	L	L	no
t01	la belette	17	13:48:17	22	1	la belette	4885	de wezel	1	L	L	L	no
t02	la levrette	36	13:25:02	6	1	la levrette	6784	de windhond	2	I	I	I	no
t02	la levrette	34	14:47:38	6	0	le cheni	12079	de windhond	2	I	I	I	no
t02	la levrette	3	9:16:47	6	0	la luvrette	3033	de windhond	1	I	I	I	no
t02	la levrette	10	16:44:14	6	0	la frette	2362	de windhond	2	I	I	I	no
t02	la levrette	12	10:15:38	6	0	le fenette	4050	de windhond	2	I	I	I	no
t02	la levrette	23	10:46:39	6	1	la levrette	4300	de windhond	1	I	I	I	no
t02	la levrette	8	12:41:56	6	0	le vrette	8928	de windhond	2	I	I	I	no
t02	la levrette	11	9:23:20	6	0	la chevret	14999	de windhond	1	I	I	I	no
t02	la levrette	24	11:12:07	6	1	la levrette	2331	de windhond	2	I	I	I	no
t02	la levrette	27	9:12:11	6	1	la levrette	8300	de windhond	1	I	I	I	no
t02	la levrette	18	9:14:27	6	0	la blette	9703	de windhond	2	I	I	I	no
t02	la levrette	17	13:48:17	6	1	la levrette	11745	de windhond	1	I	I	I	no
t02	la levrette	33	12:26:45	6	1	la levrette	3304	de windhond	1	I	I	I	no
t02	la levrette	14	11:56:44	6	0	le levrette	2487	de windhond	2	I	I	I	no
t02	la levrette	6	11:47:48	6	0	le farata	10083	de windhond	2	I	I	I	no
t02	la levrette	7	13:22:54	6	1	la levrette	5059	de windhond	1	I	I	I	no
t02	la levrette	22	14:14:35	6	0	{?}	1116	de windhond	2	I	I	I	no
t02	la levrette	13	11:13:58	6	0	le	9094	de windhond	1	I	I	I	no
t02	la levrette	29	10:16:37	6	1	la levrette	5793	de windhond	1	I	I	I	no
t02	la levrette	32	10:15:52	6	0	le lavette	6225	de windhond	2	I	I	I	no
t02	la levrette	2	13:48:02	6	1	la levrette	4734	de windhond	2	I	I	I	no
t02	la levrette	20	16:51:09	6	1	la levrette	7728	de windhond	2	I	I	I	no
t02	la levrette	42	14:23:45	6	1	la levrette	5340	de windhond	1	I	I	I	no
t02	la levrette	5	13:15:07	6	0	le heuvre{.}{.}{.}	23320	de windhond	1	I	I	I	no
t02	la levrette	16	10:16:26	6	1	la levrette	4789	de windhond	2	I	I	I	no
t02	la levrette	35	12:12:35	6	0	le levrage	6915	de windhond	1	I	I	I	no
t02	la levrette	26	14:24:22	6	0	le chien	13426	de windhond	2	I	I	I	no
t02	la levrette	15	14:49:18	6	0	de trequin	7704	de windhond	1	I	I	I	no
t02	la levrette	28	12:43:39	6	1	la levrette	22745	de windhond	2	I	I	I	no
t02	la levrette	21	10:18:59	6	0	Le repette	7998	de windhond	1	I	I	I	no
t02	la levrette	25	9:23:33	6	0	le rechien	5041	de windhond	1	I	I	I	no
t02	la levrette	30	10:46:01	6	0	la sevrege	12734	de windhond	2	I	I	I	no
t02	la levrette	41	9:42:21	6	0	la levette	4938	de windhond	1	I	I	I	no
t02	la levrette	9	9:19:18	6	0	la secout	3979	de windhond	1	I	I	I	no
t03	la menotte	22	14:14:35	11	0	la remoulle	9749	het handje	2	I	I	I	no
t03	la menotte	32	10:15:52	11	0	le menotte	4665	het handje	2	I	I	I	no
t03	la menotte	11	9:23:20	11	0	la {?}	25326	het handje	1	I	I	I	no
t03	la menotte	18	9:14:27	11	0	la manotte	4079	het handje	2	I	I	I	no
t03	la menotte	23	10:46:39	11	0	la moulette	6471	het handje	1	I	I	I	no
t03	la menotte	30	10:46:01	11	0	geen idee	16174	het handje	2	I	I	I	no
t03	la menotte	27	9:12:11	11	0	le menand	15821	het handje	1	I	I	I	no
t03	la menotte	8	12:41:56	11	0	la mounette	9143	het handje	2	I	I	I	no
t03	la menotte	14	11:56:44	11	0	le menot	23407	het handje	2	I	I	I	no
t03	la menotte	10	16:44:14	11	0	le piret	2240	het handje	2	I	I	I	no
t03	la menotte	21	10:18:59	11	0	Le m nog wat	9380	het handje	1	I	I	I	no
t03	la menotte	7	13:22:54	11	0	la meneau	20610	het handje	1	I	I	I	no
t03	la menotte	28	12:43:39	11	0	le menotte	4387	het handje	2	I	I	I	no
t03	la menotte	34	14:47:38	11	0	la menoit	32557	het handje	2	I	I	I	no
t03	la menotte	16	10:16:26	11	1	la menotte	1587	het handje	2	I	I	I	no
t03	la menotte	5	13:15:07	11	0	le menotte	2771	het handje	1	I	I	I	no
t03	la menotte	17	13:48:17	11	1	la menotte	2652	het handje	1	I	I	I	no
t03	la menotte	13	11:13:58	11	1	la menotte	5020	het handje	1	I	I	I	no
t03	la menotte	3	9:16:47	11	0	le mounette	2615	het handje	1	I	I	I	no
t03	la menotte	24	11:12:07	11	0	le menotte	8792	het handje	2	I	I	I	no
t03	la menotte	42	14:23:45	11	1	la menotte	8845	het handje	1	I	I	I	no
t03	la menotte	9	9:19:18	11	0	le menotte	5047	het handje	1	I	I	I	no
t03	la menotte	33	12:26:45	11	1	la menotte	1553	het handje	1	I	I	I	no
t03	la menotte	36	13:25:02	11	1	la menotte	6497	het handje	2	I	I	I	no
t03	la menotte	2	13:48:02	11	0	le menaris	28885	het handje	2	I	I	I	no
t03	la menotte	25	9:23:33	11	0	le main	6815	het handje	1	I	I	I	no
t03	la menotte	6	11:47:48	11	0	la mamain	3344	het handje	2	I	I	I	no
t03	la menotte	35	12:12:35	11	1	la menotte	4963	het handje	1	I	I	I	no
t03	la menotte	20	16:51:09	11	0	le manotte	17154	het handje	2	I	I	I	no
t03	la menotte	15	14:49:18	11	0	le maneute	7202	het handje	1	I	I	I	no
t03	la menotte	12	10:15:38	11	0	le menOtte	4869	het handje	2	I	I	I	no
t03	la menotte	29	10:16:37	11	1	la menotte	2589	het handje	1	I	I	I	no
t03	la menotte	41	9:42:21	11	1	la menotte	6524	het handje	1	I	I	I	no
t03	la menotte	26	14:24:22	11	1	la menotte	3220	het handje	2	I	I	I	no
t05	le genievre	14	11:56:44	17	0	le jenievre	5073	de jeneverbes	2	L	I	I	no
t05	le genievre	11	9:23:20	17	0	la jEnevresse	52578	de jeneverbes	1	L	I	I	no
t05	le genievre	23	10:46:39	17	0	la {.}{.}	15591	de jeneverbes	1	L	I	I	no
t05	le genievre	34	14:47:38	17	0	le jenEvre	6687	de jeneverbes	2	L	I	I	no
t05	le genievre	33	12:26:45	17	0	la genievre	3513	de jeneverbes	1	L	I	I	no
t05	le genievre	2	13:48:02	17	0	la genevi{CAPSLOCK}E{CAPSLOCK}re	8024	de jeneverbes	2	L	I	I	no
t05	le genievre	36	13:25:02	17	0	la jenebres	8507	de jeneverbes	2	L	I	I	no
t05	le genievre	42	14:23:45	17	0	la geniEvre	5337	de jeneverbes	1	L	I	I	no
t05	le genievre	41	9:42:21	17	0	la geniEvre	5872	de jeneverbes	1	L	I	I	no
t05	le genievre	20	16:51:09	17	0	le genEvre	8288	de jeneverbes	2	L	I	I	no
t05	le genievre	32	10:15:52	17	0	la genevrE	10619	de jeneverbes	2	L	I	I	no
t05	le genievre	12	10:15:38	17	0	La genEvre	5293	de jeneverbes	2	L	I	I	no
t05	le genievre	10	16:44:14	17	0	le jambes	2137	de jeneverbes	2	L	I	I	no
t05	le genievre	17	13:48:17	17	0	le genievre	8211	de jeneverbes	1	L	I	I	no
t05	le genievre	13	11:13:58	17	0	la chenevre	5110	de jeneverbes	1	L	I	I	no
t05	le genievre	16	10:16:26	17	1	le geniEvre	6842	de jeneverbes	2	L	I	I	no
t05	le genievre	26	14:24:22	17	0	la genesse	5417	de jeneverbes	2	L	I	I	no
t05	le genievre	18	9:14:27	17	0	le jenEvre	5772	de jeneverbes	2	L	I	I	no
t05	le genievre	3	9:16:47	17	0	la je{.}{.}	32697	de jeneverbes	1	L	I	I	no
t05	le genievre	21	10:18:59	17	0	le genievre	12840	de jeneverbes	1	L	I	I	no
t05	le genievre	15	14:49:18	17	0	le genEvres	15577	de jeneverbes	1	L	I	I	no
t05	le genievre	30	10:46:01	17	0	le genievrE	17642	de jeneverbes	2	L	I	I	no
t05	le genievre	6	11:47:48	17	0	le guineverbe	8894	de jeneverbes	2	L	I	I	no
t05	le genievre	35	12:12:35	17	1	le geniEvre	7129	de jeneverbes	1	L	I	I	no
t05	le genievre	5	13:15:07	17	1	le geniEvre	4554	de jeneverbes	1	L	I	I	no
t05	le genievre	24	11:12:07	17	0	la geniEvre	5231	de jeneverbes	2	L	I	I	no
t05	le genievre	7	13:22:54	17	0	le jenevEvre	24528	de jeneverbes	1	L	I	I	no
t05	le genievre	28	12:43:39	17	0	le geniEvre	32413	de jeneverbes	2	L	I	I	no
t05	le genievre	9	9:19:18	17	0	la geniEvre	5022	de jeneverbes	1	L	I	I	no
t05	le genievre	29	10:16:37	17	0	la gEnievre	6987	de jeneverbes	1	L	I	I	no
t05	le genievre	22	14:14:35	17	0	{?}	2098	de jeneverbes	2	L	I	I	no
t05	le genievre	25	9:23:33	17	0	la jenievre	3677	de jeneverbes	1	L	I	I	no
t05	le genievre	8	12:41:56	17	0	la jenievre	2632	de jeneverbes	2	L	I	I	no
t05	le genievre	27	9:12:11	17	0	la genEvre	23013	de jeneverbes	1	L	I	I	no
t06	le recel	12	10:15:38	15	0	Le recUl	5854	de heling	2	I	I	I	yes
t06	le recel	17	13:48:17	15	0	le recure	26869	de heling	1	I	I	I	yes
t06	le recel	7	13:22:54	15	0	le secoulle	20475	de heling	1	I	I	I	yes
t06	le recel	27	9:12:11	15	1	le recel	5707	de heling	1	I	I	I	yes
t06	le recel	21	10:18:59	15	0	p	3913	de heling	1	I	I	I	yes
t06	le recel	15	14:49:18	15	0	le maneaute	5063	de heling	1	I	I	I	yes
t06	le recel	9	9:19:18	15	0	la relEure	8799	de heling	1	I	I	I	yes
t06	le recel	30	10:46:01	15	0	l{'}escousse	23336	de heling	2	I	I	I	yes
t06	le recel	14	11:56:44	15	1	le recel	3056	de heling	2	I	I	I	yes
t06	le recel	13	11:13:58	15	0	le 	27688	de heling	1	I	I	I	yes
t06	le recel	42	14:23:45	15	1	le recel	3176	de heling	1	I	I	I	yes
t06	le recel	28	12:43:39	15	1	le recel	6194	de heling	2	I	I	I	yes
t06	le recel	23	10:46:39	15	0	la recul	4024	de heling	1	I	I	I	yes
t06	le recel	6	11:47:48	15	1	le recel	4000	de heling	2	I	I	I	yes
t06	le recel	16	10:16:26	15	0	le r	6656	de heling	2	I	I	I	yes
t06	le recel	25	9:23:33	15	1	le recel	1652	de heling	1	I	I	I	yes
t06	le recel	11	9:23:20	15	1	le recel	3365	de heling	1	I	I	I	yes
t06	le recel	8	12:41:56	15	0	le recuil	5947	de heling	2	I	I	I	yes
t06	le recel	33	12:26:45	15	0	le rebond	13208	de heling	1	I	I	I	yes
t06	le recel	24	11:12:07	15	0	la reveille	22851	de heling	2	I	I	I	yes
t06	le recel	41	9:42:21	15	0	le rebous	3291	de heling	1	I	I	I	yes
t06	le recel	32	10:15:52	15	0	le marmout	11697	de heling	2	I	I	I	yes
t06	le recel	22	14:14:35	15	0	{?}	2949	de heling	2	I	I	I	yes
t06	le recel	36	13:25:02	15	1	le recel	2524	de heling	2	I	I	I	yes
t06	le recel	29	10:16:37	15	0		5753	de heling	1	I	I	I	yes
t06	le recel	5	13:15:07	15	0	le rusel	5340	de heling	1	I	I	I	yes
t06	le recel	2	13:48:02	15	0	le recil	10133	de heling	2	I	I	I	yes
t06	le recel	20	16:51:09	15	1	le recel	10118	de heling	2	I	I	I	yes
t06	le recel	34	14:47:38	15	0	le re	18829	de heling	2	I	I	I	yes
t06	le recel	18	9:14:27	15	1	le recel	4364	de heling	2	I	I	I	yes
t06	le recel	10	16:44:14	15	0	la parlet	2916	de heling	2	I	I	I	yes
t06	le recel	35	12:12:35	15	1	le recel	2886	de heling	1	I	I	I	yes
t06	le recel	26	14:24:22	15	0	la payage	33627	de heling	2	I	I	I	yes
t06	le recel	3	9:16:47	15	0	le chamou	9877	de heling	1	I	I	I	yes
t08	la semelle	10	16:44:14	19	0	le refant	2620	de schoenzool	2	L	I	L	no
t08	la semelle	30	10:46:01	19	1	la semelle	6236	de schoenzool	2	L	I	L	no
t08	la semelle	41	9:42:21	19	1	la semelle	1774	de schoenzool	1	L	I	L	no
t08	la semelle	9	9:19:18	19	0	la semaille	3641	de schoenzool	1	L	I	L	no
t08	la semelle	21	10:18:59	19	0	le zole du foot	11748	de schoenzool	1	L	I	L	no
t08	la semelle	36	13:25:02	19	0	la semoule	2795	de schoenzool	2	L	I	L	no
t08	la semelle	32	10:15:52	19	0	la schmelle	16109	de schoenzool	2	L	I	L	no
t08	la semelle	18	9:14:27	19	0	le smelle	4917	de schoenzool	2	L	I	L	no
t08	la semelle	16	10:16:26	19	0	la semoule	2761	de schoenzool	2	L	I	L	no
t08	la semelle	35	12:12:35	19	1	la semelle	2487	de schoenzool	1	L	I	L	no
t08	la semelle	24	11:12:07	19	1	la semelle	4360	de schoenzool	2	L	I	L	no
t08	la semelle	34	14:47:38	19	1	la semelle	10812	de schoenzool	2	L	I	L	no
t08	la semelle	6	11:47:48	19	0	la retron	4458	de schoenzool	2	L	I	L	no
t08	la semelle	2	13:48:02	19	0	la semille	12287	de schoenzool	2	L	I	L	no
t08	la semelle	5	13:15:07	19	0	la m{.}{.}{.}	9305	de schoenzool	1	L	I	L	no
t08	la semelle	11	9:23:20	19	0	le {?}	31520	de schoenzool	1	L	I	L	no
t08	la semelle	12	10:15:38	19	0	La semElle	8140	de schoenzool	2	L	I	L	no
t08	la semelle	17	13:48:17	19	0	le semille	2455	de schoenzool	1	L	I	L	no
t08	la semelle	3	9:16:47	19	0	la sevrette	2779	de schoenzool	1	L	I	L	no
t08	la semelle	23	10:46:39	19	0	la semoule	5539	de schoenzool	1	L	I	L	no
t08	la semelle	29	10:16:37	19	0		3882	de schoenzool	1	L	I	L	no
t08	la semelle	28	12:43:39	19	0	le sevouil	15654	de schoenzool	2	L	I	L	no
t08	la semelle	14	11:56:44	19	0	le semelle	3197	de schoenzool	2	L	I	L	no
t08	la semelle	27	9:12:11	19	0	la sersoulle	64396	de schoenzool	1	L	I	L	no
t08	la semelle	26	14:24:22	19	0	la chausure	26298	de schoenzool	2	L	I	L	no
t08	la semelle	8	12:41:56	19	0	la smoelle	3938	de schoenzool	2	L	I	L	no
t08	la semelle	20	16:51:09	19	1	la semelle	27217	de schoenzool	2	L	I	L	no
t08	la semelle	7	13:22:54	19	0	le secouvre	31399	de schoenzool	1	L	I	L	no
t08	la semelle	42	14:23:45	19	1	la semelle	3048	de schoenzool	1	L	I	L	no
t08	la semelle	15	14:49:18	19	0	le scheauve	7982	de schoenzool	1	L	I	L	no
t08	la semelle	22	14:14:35	19	0	smoulle	5887	de schoenzool	2	L	I	L	no
t08	la semelle	13	11:13:58	19	0	le 	28453	de schoenzool	1	L	I	L	no
t08	la semelle	33	12:26:45	19	0	le semouille	5858	de schoenzool	1	L	I	L	no
t08	la semelle	25	9:23:33	19	1	la semelle	4462	de schoenzool	1	L	I	L	no
t09	le fenouil	33	12:26:45	5	0	la fenouil	2609	de venkel	1	L	I	I	no
t09	le fenouil	2	13:48:02	5	0	el cherille	28227	de venkel	2	L	I	I	no
t09	le fenouil	22	14:14:35	5	0	la fenille	8387	de venkel	2	L	I	I	no
t09	le fenouil	20	16:51:09	5	0	le fenouie	11550	de venkel	2	L	I	I	no
t09	le fenouil	12	10:15:38	5	0		4284	de venkel	2	L	I	I	no
t09	le fenouil	7	13:22:54	5	0	la fenouille	19506	de venkel	1	L	I	I	no
t09	le fenouil	41	9:42:21	5	0	le fequille	4586	de venkel	1	L	I	I	no
t09	le fenouil	34	14:47:38	5	0	le fenile	14709	de venkel	2	L	I	I	no
t09	le fenouil	17	13:48:17	5	0	le venille	4149	de venkel	1	L	I	I	no
t09	le fenouil	42	14:23:45	5	0	le venaille	25167	de venkel	1	L	I	I	no
t09	le fenouil	23	10:46:39	5	0	le fouloire	5556	de venkel	1	L	I	I	no
t09	le fenouil	32	10:15:52	5	0	la veinet	8377	de venkel	2	L	I	I	no
t09	le fenouil	9	9:19:18	5	0	la feriEre	13938	de venkel	1	L	I	I	no
t09	le fenouil	24	11:12:07	5	0	le fenuille	3790	de venkel	2	L	I	I	no
t09	le fenouil	14	11:56:44	5	0	la fenouille	5356	de venkel	2	L	I	I	no
t09	le fenouil	10	16:44:14	5	0	la pulon	4592	de venkel	2	L	I	I	no
t09	le fenouil	27	9:12:11	5	0	la fenouille	17483	de venkel	1	L	I	I	no
t09	le fenouil	25	9:23:33	5	0	le sepeau	10132	de venkel	1	L	I	I	no
t09	le fenouil	35	12:12:35	5	0	la fenouille	6085	de venkel	1	L	I	I	no
t09	le fenouil	26	14:24:22	5	0	la venesse	26357	de venkel	2	L	I	I	no
t09	le fenouil	13	11:13:58	5	0	la fenille	10966	de venkel	1	L	I	I	no
t09	le fenouil	3	9:16:47	5	0	le sem{.}{.}	7591	de venkel	1	L	I	I	no
t09	le fenouil	28	12:43:39	5	0	la fenouille	16470	de venkel	2	L	I	I	no
t09	le fenouil	5	13:15:07	5	0	le fenouille	4296	de venkel	1	L	I	I	no
t09	le fenouil	11	9:23:20	5	0	le souille	12888	de venkel	1	L	I	I	no
t09	le fenouil	18	9:14:27	5	0	le fnuille	5981	de venkel	2	L	I	I	no
t09	le fenouil	6	11:47:48	5	0	la fenokle	7230	de venkel	2	L	I	I	no
t09	le fenouil	30	10:46:01	5	0	la fenouille	4930	de venkel	2	L	I	I	no
t09	le fenouil	36	13:25:02	5	0	le remuse	25713	de venkel	2	L	I	I	no
t09	le fenouil	29	10:16:37	5	0	la fenouille	15368	de venkel	1	L	I	I	no
t09	le fenouil	8	12:41:56	5	0	la venette	4015	de venkel	2	L	I	I	no
t09	le fenouil	15	14:49:18	5	0	le fenouche	5757	de venkel	1	L	I	I	no
t09	le fenouil	16	10:16:26	5	0	le fenouille	3527	de venkel	2	L	I	I	no
t09	le fenouil	21	10:18:59	5	0	La chenElle	9987	de venkel	1	L	I	I	no
t10	le rebond	33	12:26:45	12	1	le rebond	6427	de terugstoot	1	I	I	I	yes
t10	le rebond	9	9:19:18	12	0	la remout	3222	de terugstoot	1	I	I	I	yes
t10	le rebond	22	14:14:35	12	0	{?}	1543	de terugstoot	2	I	I	I	yes
t10	le rebond	17	13:48:17	12	0	le rebon	4687	de terugstoot	1	I	I	I	yes
t10	le rebond	5	13:15:07	12	1	le rebond	2267	de terugstoot	1	I	I	I	yes
t10	le rebond	13	11:13:58	12	1	le rebond	5277	de terugstoot	1	I	I	I	yes
t10	le rebond	20	16:51:09	12	0	le {(}geen idee{)}{)}	19998	de terugstoot	2	I	I	I	yes
t10	le rebond	2	13:48:02	12	0	el retorre	14570	de terugstoot	2	I	I	I	yes
t10	le rebond	32	10:15:52	12	0	le recu	26603	de terugstoot	2	I	I	I	yes
t10	le rebond	3	9:16:47	12	0	le recol	4448	de terugstoot	1	I	I	I	yes
t10	le rebond	18	9:14:27	12	0	le redecul	10525	de terugstoot	2	I	I	I	yes
t10	le rebond	27	9:12:11	12	0	le sebouche	20323	de terugstoot	1	I	I	I	yes
t10	le rebond	41	9:42:21	12	0	le rebous	7160	de terugstoot	1	I	I	I	yes
t10	le rebond	26	14:24:22	12	0	la rebond	8893	de terugstoot	2	I	I	I	yes
t10	le rebond	7	13:22:54	12	1	le rebond	3687	de terugstoot	1	I	I	I	yes
t10	le rebond	35	12:12:35	12	0	la recousse	7454	de terugstoot	1	I	I	I	yes
t10	le rebond	34	14:47:38	12	0	le rebon	5785	de terugstoot	2	I	I	I	yes
t10	le rebond	16	10:16:26	12	0	le re	4600	de terugstoot	2	I	I	I	yes
t10	le rebond	12	10:15:38	12	0	e rebOnte	5556	de terugstoot	2	I	I	I	yes
t10	le rebond	11	9:23:20	12	0	le {?}	27360	de terugstoot	1	I	I	I	yes
t10	le rebond	6	11:47:48	12	1	le rebond	3712	de terugstoot	2	I	I	I	yes
t10	le rebond	14	11:56:44	12	0	le recul	8347	de terugstoot	2	I	I	I	yes
t10	le rebond	36	13:25:02	12	0	la rebond	4509	de terugstoot	2	I	I	I	yes
t10	le rebond	8	12:41:56	12	0	le requit	7226	de terugstoot	2	I	I	I	yes
t10	le rebond	25	9:23:33	12	1	le rebond	3713	de terugstoot	1	I	I	I	yes
t10	le rebond	23	10:46:39	12	0	pas	2267	de terugstoot	1	I	I	I	yes
t10	le rebond	29	10:16:37	12	0	le rEbond	8128	de terugstoot	1	I	I	I	yes
t10	le rebond	30	10:46:01	12	0	la re{.}{.}{.}{.}	23517	de terugstoot	2	I	I	I	yes
t10	le rebond	28	12:43:39	12	0	le rebons	23748	de terugstoot	2	I	I	I	yes
t10	le rebond	10	16:44:14	12	0	le rebont	2313	de terugstoot	2	I	I	I	yes
t10	le rebond	24	11:12:07	12	1	le rebond	4926	de terugstoot	2	I	I	I	yes
t10	le rebond	42	14:23:45	12	1	le rebond	3476	de terugstoot	1	I	I	I	yes
t10	le rebond	15	14:49:18	12	1	le rebond	5938	de terugstoot	1	I	I	I	yes
t10	le rebond	21	10:18:59	12	0	Geen idee	11649	de terugstoot	1	I	I	I	yes
t11	le remous	7	13:22:54	16	0	la sebaille	8358	de zuiging	1	I	I	I	yes
t11	le remous	18	9:14:27	16	0	la redance	19031	de zuiging	2	I	I	I	yes
t11	le remous	16	10:16:26	16	0	le	2767	de zuiging	2	I	I	I	yes
t11	le remous	35	12:12:35	16	0	la remous	2933	de zuiging	1	I	I	I	yes
t11	le remous	32	10:15:52	16	0	le moulet	7156	de zuiging	2	I	I	I	yes
t11	le remous	23	10:46:39	16	0	pas	2317	de zuiging	1	I	I	I	yes
t11	le remous	25	9:23:33	16	0	la remoul	6531	de zuiging	1	I	I	I	yes
t11	le remous	9	9:19:18	16	0	la recol	5471	de zuiging	1	I	I	I	yes
t11	le remous	6	11:47:48	16	0	la trotor	4107	de zuiging	2	I	I	I	yes
t11	le remous	34	14:47:38	16	0	la cous	41649	de zuiging	2	I	I	I	yes
t11	le remous	10	16:44:14	16	0	le tures	3874	de zuiging	2	I	I	I	yes
t11	le remous	42	14:23:45	16	0	le semous	5491	de zuiging	1	I	I	I	yes
t11	le remous	33	12:26:45	16	1	le remous	4784	de zuiging	1	I	I	I	yes
t11	le remous	36	13:25:02	16	0	la	4379	de zuiging	2	I	I	I	yes
t11	le remous	12	10:15:38	16	0	Le recEle	5445	de zuiging	2	I	I	I	yes
t11	le remous	24	11:12:07	16	0	le remoule	9852	de zuiging	2	I	I	I	yes
t11	le remous	20	16:51:09	16	0	geen idee	9779	de zuiging	2	I	I	I	yes
t11	le remous	30	10:46:01	16	0	geen idee	4975	de zuiging	2	I	I	I	yes
t11	le remous	14	11:56:44	16	0	le recel	1799	de zuiging	2	I	I	I	yes
t11	le remous	2	13:48:02	16	0	la semisse	14713	de zuiging	2	I	I	I	yes
t11	le remous	28	12:43:39	16	0	le recel	39340	de zuiging	2	I	I	I	yes
t11	le remous	17	13:48:17	16	0	le remonde	19898	de zuiging	1	I	I	I	yes
t11	le remous	41	9:42:21	16	0	la remouse	2361	de zuiging	1	I	I	I	yes
t11	le remous	27	9:12:11	16	0	la rumouse	13464	de zuiging	1	I	I	I	yes
t11	le remous	15	14:49:18	16	0	le savrage	3006	de zuiging	1	I	I	I	yes
t11	le remous	5	13:15:07	16	0	le per{.}{.}{.}	15097	de zuiging	1	I	I	I	yes
t11	le remous	21	10:18:59	16	0	le {.}{.}{.}	14603	de zuiging	1	I	I	I	yes
t11	le remous	13	11:13:58	16	0	le secouse	11031	de zuiging	1	I	I	I	yes
t11	le remous	22	14:14:35	16	0	{?}	1641	de zuiging	2	I	I	I	yes
t11	le remous	3	9:16:47	16	0	la chouvrette	5115	de zuiging	1	I	I	I	yes
t11	le remous	29	10:16:37	16	0		8624	de zuiging	1	I	I	I	yes
t11	le remous	8	12:41:56	16	0		1006	de zuiging	2	I	I	I	yes
t11	le remous	11	9:23:20	16	0	le savrage	9105	de zuiging	1	I	I	I	yes
t11	le remous	26	14:24:22	16	0	la rechute	21579	de zuiging	2	I	I	I	yes
t12	le requin	12	10:15:38	8	0	Le Requin	6167	de haai	2	I	I	I	yes
t12	le requin	2	13:48:02	8	1	le requin	5447	de haai	2	I	I	I	yes
t12	le requin	7	13:22:54	8	0	la menoui	34375	de haai	1	I	I	I	yes
t12	le requin	11	9:23:20	8	1	le requin	7932	de haai	1	I	I	I	yes
t12	le requin	41	9:42:21	8	1	le requin	3235	de haai	1	I	I	I	yes
t12	le requin	42	14:23:45	8	1	le requin	3781	de haai	1	I	I	I	yes
t12	le requin	3	9:16:47	8	1	le requin	7015	de haai	1	I	I	I	yes
t12	le requin	27	9:12:11	8	0	le requin	11087	de haai	1	I	I	I	yes
t12	le requin	13	11:13:58	8	0	le requine	11772	de haai	1	I	I	I	yes
t12	le requin	28	12:43:39	8	0	le recul	15680	de haai	2	I	I	I	yes
t12	le requin	22	14:14:35	8	0	{?}	2236	de haai	2	I	I	I	yes
