set	Correct	Subject	SessionTime	Block	Response.ACC	Response.RESP	Response.RT	Stimulus	group	p_universally	p_french	p_dutch	r
t23	la secousse	39	13:14:46	20	0	la secelle	10041	de ruk	1	L	L	L	no
t23	la secousse	15	14:49:18	20	0	le recule	4575	de ruk	1	L	L	L	no
t23	la secousse	14	11:56:44	20	0	le recouse	2926	de ruk	2	L	L	L	no
t23	la secousse	5	13:15:07	20	0	la secouche	7219	de ruk	1	L	L	L	no
t23	la secousse	27	9:12:11	20	0	le servage	12734	de ruk	1	L	L	L	no
t23	la secousse	4	12:17:55	20	0	{?}	18121	de ruk	2	L	L	L	no
t23	la secousse	42	14:23:45	20	0	le 	16464	de ruk	2	L	L	L	no
t23	la secousse	154	16:20:13	20	0	le escus	13766	de ruk	2	L	L	L	no
t23	la secousse	8	12:41:56	20	0	le recuit	8998	de ruk	2	L	L	L	no
t23	la secousse	25	9:23:33	20	0	la secondiere	9539	de ruk	1	L	L	L	no
t23	la secousse	16	10:16:26	20	0	le s	2086	de ruk	2	L	L	L	no
t23	la secousse	7	13:22:54	20	0	le secoure	14377	de ruk	1	L	L	L	no
t23	la secousse	11	9:23:20	20	0	la se{.}{.}{.}	36210	de ruk	1	L	L	L	no
t23	la secousse	6	11:47:48	20	0	le rebond	2990	de ruk	2	L	L	L	no
t23	la secousse	151	10:19:13	20	0	le secoux	4100	de ruk	1	L	L	L	no
t23	la secousse	150	15:45:36	20	0	pas	12549	de ruk	2	L	L	L	no
t23	la secousse	155	13:11:29	20	0	le ruq	6302	de ruk	1	L	L	L	no
t23	la secousse	41	9:42:21	20	0	la sauvage	6381	de ruk	1	L	L	L	no
t23	la secousse	35	12:12:35	20	0	le recousse	28246	de ruk	1	L	L	L	no
t23	la secousse	153	9:15:18	20	0	le secouse	16355	de ruk	1	L	L	L	no
t23	la secousse	152	9:46:58	20	0	le menais	7564	de ruk	2	L	L	L	no
t23	la secousse	12	10:15:38	20	0	La Secuse	3207	de ruk	2	L	L	L	no
t24	le faisan	36	13:25:02	21	0	le fasant	11741	de fazant	2	I	I	I	no
t24	le faisan	28	12:43:39	21	0	le fasant	26649	de fazant	2	I	I	I	no
t24	le faisan	34	14:47:38	21	0	le fazan	2675	de fazant	2	I	I	I	no
t24	le faisan	29	10:16:37	21	0	le foisant	51102	de fazant	1	I	I	I	no
t24	le faisan	24	11:12:07	21	1	le faisan	5504	de fazant	2	I	I	I	no
t24	le faisan	19	11:12:43	21	1	le faisan	2033	de fazant	1	I	I	I	no
t24	le faisan	5	13:15:07	21	0	le fezan	3670	de fazant	1	I	I	I	no
t24	le faisan	6	11:47:48	21	0	 le phasant	3269	de fazant	2	I	I	I	no
t24	le faisan	4	12:17:55	21	0	LA FAIZANT	12482	de fazant	2	I	I	I	no
t24	le faisan	32	10:15:52	21	0	le fasant	6806	de fazant	2	I	I	I	no
t24	le faisan	27	9:12:11	21	0	le fazant	3840	de fazant	1	I	I	I	no
t24	le faisan	37	15:42:46	21	0	le fazant	4499	de fazant	1	I	I	I	no
t24	le faisan	26	14:24:22	21	0	le faisant	3961	de fazant	2	I	I	I	no
t24	le faisan	30	10:46:01	21	0	 le fasant	5629	de fazant	2	I	I	I	no
t24	le faisan	7	13:22:54	21	0	le fezant	8849	de fazant	1	I	I	I	no
t24	le faisan	25	9:23:33	21	0	le fasant	2408	de fazant	1	I	I	I	no
t24	le faisan	2	13:48:02	21	0	el fagant	62236	de fazant	2	I	I	I	no
t24	le faisan	38	15:14:53	21	0	le faisant	3961	de fazant	2	I	I	I	no
t24	le faisan	151	10:19:13	21	0	le fesain	16011	de fazant	1	I	I	I	no
t24	le faisan	33	12:26:45	21	1	le faisan	1667	de fazant	1	I	I	I	no
t24	le faisan	14	11:56:44	21	0	la fezante	14931	de fazant	2	I	I	I	no
t24	le faisan	42	14:23:45	21	0	la faisant	5292	de fazant	2	I	I	I	no
t24	le faisan	35	12:12:35	21	1	le faisan	2487	de fazant	1	I	I	I	no
t24	le faisan	8	12:41:56	21	0	la fassant	5455	de fazant	2	I	I	I	no
t24	le faisan	41	9:42:21	21	0	le fesant	11024	de fazant	1	I	I	I	no
t24	le faisan	39	13:14:46	21	0	le fazant	9253	de fazant	1	I	I	I	no
t24	le faisan	20	16:51:09	21	0	le fezan	10342	de fazant	2	I	I	I	no
t24	le faisan	16	10:16:26	21	0	le fasant	13719	de fazant	2	I	I	I	no
t24	le faisan	11	9:23:20	21	0	le fEsant	23061	de fazant	1	I	I	I	no
t24	le faisan	15	14:49:18	21	0	le fasant	9289	de fazant	1	I	I	I	no
t24	le faisan	31	10:16:49	21	0	le faisant	4201	de fazant	1	I	I	I	no
t24	le faisan	150	15:45:36	21	0	le faisant	12603	de fazant	2	I	I	I	no
t24	le faisan	23	10:46:39	21	0	le faisant	4988	de fazant	1	I	I	I	no
t24	le faisan	21	10:18:59	21	0	Le fazant	34037	de fazant	1	I	I	I	no
t24	le faisan	17	13:48:17	21	0	la faisant	2414	de fazant	1	I	I	I	no
t24	le faisan	155	13:11:29	21	0	la fasan	5686	de fazant	1	I	I	I	no
t24	le faisan	152	9:46:58	21	0	le fazant	15337	de fazant	2	I	I	I	no
t24	le faisan	153	9:15:18	21	0	le fAzant	14217	de fazant	1	I	I	I	no
t24	le faisan	154	16:20:13	21	0	le faissant	3634	de fazant	2	I	I	I	no
t24	le faisan	18	9:14:27	21	0	le fazant	3765	de fazant	2	I	I	I	no
t24	le faisan	12	10:15:38	21	0	Le fazant	8689	de fazant	2	I	I	I	no
